category,agency,description,locationType,address,borough,lat,lng,frequency
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,30 EAST xc2xa0xc2xa034 STREET,MANHATTAN,40.74464000675362,-73.9755535246047,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.7226976534799,-73.98786376349238,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.7029601365143,-74.01150509279131,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,58 MASPETH AVENUE,BROOKLYN,40.71565914010163,-73.94062024155959,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.71552037648501,-74.0092382743091,19
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.767535270453116,-73.95324908473019,5
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,1128 56 STREET,BROOKLYN,40.63329278258775,-73.99983426903596,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,157 WEST 57 STREET,MANHATTAN,40.76498744209689,-73.97875171040867,5
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.7165333703795,-74.00667359125764,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.718775952406396,-73.99569989814064,7
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,BROOKLYN,40.68922762122654,-73.98469669034057,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,180 SOUTH STREET,MANHATTAN,40.70882077853836,-73.99896841823647,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.83038349045169,-73.94017095938375,11
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,154 ROGERS AVENUE,BROOKLYN,40.67121888508613,-73.95316879714544,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,100 WEST 94 STREET,MANHATTAN,40.79158434553404,-73.96853736754143,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.74529309693587,-73.998487869284,9
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),, EAST xc2xa0xc2xa044 STREET,MANHATTAN,40.75063050797638,-73.97010505374615,4
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,1 NORTHSIDE PIERS,BROOKLYN,40.7194728500744,-73.96332609575444,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),, ELIZABETH STREET,MANHATTAN,40.72497898803442,-73.9932353679027,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,BROOKLYN,40.690561632815246,-73.98510385556358,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,160 MADISON AVENUE,MANHATTAN,40.746768628318925,-73.98369822013689,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,26 FEDERAL PLZA,MANHATTAN,40.716014706345376,-74.00474362389673,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,215 WEST 40 STREET,MANHATTAN,40.75505560943253,-73.98859419242024,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,QUEENS,40.769524718686306,-73.93522548140903,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,QUEENS,40.58017428620698,-73.82885316572036,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,200 WATER ST,MANHATTAN,40.707316573568,-74.00427050785834,8
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,25 BROAD STREET,MANHATTAN,40.706113895406446,-74.01126037586627,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,230 EAST 63 STREET,MANHATTAN,40.7637047097547,-73.96394430292257,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.75916447225798,-73.98839134812245,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.77496666502283,-73.95679661179162,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,30-91 44 STREET,QUEENS,40.76015096706085,-73.91361243295106,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,720 LENOX AVENUE,MANHATTAN,40.8211999920784,-73.93567016538182,5
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,300 WEST 145 STREET,MANHATTAN,40.82289138678404,-73.94207096675898,5
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.713553905927945,-73.98085305989144,4
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.75723301154987,-73.97604702088242,4
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.760937316696136,-73.97124110927123,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,176 JOHNSON STREET,BROOKLYN,40.694793743410756,-73.9827877485879,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,230 WEST 107 STREET,MANHATTAN,40.801486642305036,-73.96612351603346,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,BROOKLYN,40.69157266929348,-73.99920307484311,4
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,23 CORNELIA ST,MANHATTAN,40.73142659852909,-74.0021576754151,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,6301 RIVERDALE AVENUE,BRONX,40.912827652752576,-73.90250567520697,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,QUEENS,40.75948508447133,-73.90456023231575,8
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.7182680361616,-74.00705254620432,9
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,184 KENT AVE,BROOKLYN,40.71849034402113,-73.96369820402633,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.758533225689874,-73.98884266079277,4
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.723175392449484,-73.98939334391179,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,220 FOREST RD,QUEENS,40.77305203079431,-73.7491087819053,13
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,303 E 83 ST,MANHATTAN,40.77576654999439,-73.95277393363378,4
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,QUEENS,40.74616326846247,-73.95664927888708,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.74904926509313,-73.98202303621744,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),, EAST xc2xa0xc2xa069 STREET,MANHATTAN,40.76539281989279,-73.95628659312416,9
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,308 EAST 72 STREET,MANHATTAN,40.76858829093216,-73.95787657918987,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,2366 84 ST,BROOKLYN,40.60090919556659,-73.98902744952228,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.78106246795127,-73.94941931511931,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.778814516637816,-73.95608280319802,6
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,155 EAST 34 STREET,MANHATTAN,40.74616130150273,-73.97912943681877,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.78080114259685,-73.95462993972396,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.73788618552128,-73.98090380371781,19
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.72806703327709,-73.99895368841987,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.709077932703835,-74.01405625754626,6
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.772420193583955,-73.97872406623014,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.77855182275575,-73.95124823993245,37
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,BROOKLYN,40.68200563043004,-73.96869002097279,5
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.749101717507905,-73.9840766057945,22
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,49 ANN STREET,MANHATTAN,40.710305497398174,-74.00682806914837,8
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.760822870017364,-73.99831424894528,6
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.77234108048411,-73.95268610357438,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.75513052759301,-73.96524112243696,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,235 W 75 ST,MANHATTAN,40.7812477967492,-73.98181574630847,4
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.72616765490106,-73.99836202786742,4
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,222 EAST 59 STREET,MANHATTAN,40.76125150247501,-73.9658912963079,8
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.761607471806144,-73.9903149392561,7
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.718158443160796,-73.99792933255202,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.78435473152669,-73.98116491397248,10
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,280 EAST 2 STREET,MANHATTAN,40.7207698190402,-73.98048662165638,5
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.74768457445487,-73.97878610142489,5
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.738551998380736,-73.9996824485918,9
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,680 MADISON AVENUE,MANHATTAN,40.765158486671666,-73.97027903175109,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.7180039735431,-73.98658398184538,9
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,45 WADSWORTH AVE,MANHATTAN,40.84618618267249,-73.93762306696817,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,BROOKLYN,40.68415763212501,-73.96906038687393,9
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,850 WEST END AVENUE,MANHATTAN,40.79877883175578,-73.9706252015065,11
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.73660179306638,-73.98184236445137,3
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.748512144431906,-73.98871441231115,4
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.75842923013922,-73.99263277459292,17
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),, W 58 ST,MANHATTAN,,,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.78168806521378,-73.94896025850578,6
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,278 6 STREET,BROOKLYN,40.671836972415456,-73.98656442899642,4
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.74776886981272,-74.00039699417712,7
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,90 WEST ST,MANHATTAN,40.71001929787818,-74.01476342690674,10
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,BRONX,40.82497121794361,-73.92227590249128,7
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,225 LIBERTY STREET,MANHATTAN,40.71153703134516,-74.01567274628705,15
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,QUEENS,40.73837366887931,-73.86007200868806,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,120 OCEANA DR W,BROOKLYN,40.57572153401207,-73.95880455549545,7
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.76040500039782,-73.98747426235285,14
machine,Department of Environmental Protection,Noise:Jack Hammering (NC2),,,MANHATTAN,40.76085747543163,-73.96106887544212,3
machine,Department of Environmental Protection,Noise:Construction Equipment (NC1),,,MANHATTAN,40.738044161412894,-73.99633736110466,10
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.72949409985982,-74.00697435723862,16
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.77709505617554,-73.98210211990181,5
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,55 EAST 10 STREET,MANHATTAN,40.731972546340884,-73.99198983499541,3
machine,Department of Environmental Protection,Noise:Construction Before/After Hours (NM1),,,MANHATTAN,40.71990409942778,-74.00260102845633,3
